Id,Label,Text
5.1466E+17,Negative,12 days😩
5.12921E+17,Positive,"RT @Garagemuke: “@5SOS_Calum: quote this with your 9th pic heres mine,  #EMABiggestFans5SOS http://t.co/z1TWeHHSKy”#internetfriends 😂 http:…"
5.14016E+17,Negative,RT @presidori: I hate Mondays 😒
5.13817E+17,Negative,"“@Dawayshaa: That's Not Good Fa The 👶 RT""@SuppaKEY_: I tried to stop smoking but man 😩 I'm high asffff 😂""” this Meika not key"
5.14756E+17,Neutral,RT @L_Washington_: People wanna see you doing good but never better. 💯
5.13754E+17,Positive,I just love apples 🍎
5.12971E+17,Positive,Got a 90 on tht trig test 😏
5.11668E+17,Negative,Omarion beard gotta go 😒
5.13172E+17,Positive,@MikanaticsOFC Followback po? Thankyou!! :) 💎 Mika Dela Cruz Never Broke Our Hearts f
5.11668E+17,Neutral,Morgan &amp; Ray J Fucking😂😂
5.12029E+17,Negative,@cynthia_pittman I miss you too 😅😭there's just so much to tell you.
5.14094E+17,Positive,Happy Birthday to my fav person @ReyQuinonesss 💋☺️🎉🎊🎈
5.14593E+17,Positive,@madibelvito @lilstro24 the love of my life played great ❤️❤️❤️👅👅
5.12665E+17,Negative,if your a male 👦 and you put your hands on a female 👩 your no longer respected 🙅😒
5.14401E+17,Neutral,How's this man calling me boss 😂
5.12325E+17,Neutral,"💀 🌿 💀 🌿 💀

Luke Hemmings from 5sos,
You are my sunshine 🌞
Please be my 1/4
You would make me so happy
Can't wait untill May 18

@Luke5SOS j"
5.11709E+17,Positive,NASH I CANT WAIT TO SEE YOU IN NASHVILLE BABE. 😍💕 okay well goodnight ily @Nashgrier #hashtag 👽
5.13681E+17,Negative,RT @___dracula: My stomach is in knots 😕
5.13798E+17,Neutral,@yaboydan_theman there's no one in the picture 😂
5.14489E+17,Neutral,@lexuscierra it's really not. 😂😂
5.14006E+17,Negative,I wanna go home already and I didn't even get to school yet😒
5.11568E+17,Positive,@jvermisch I gave him one for you 😘😘😘😘😘
5.11755E+17,Neutral,RT @maddybates20: I NEED 355 RTS! If u go to EC u better rt if u want our bball team to be good. I know u want 2 see snare play again😃 http…
5.13688E+17,Positive,"thank you for always 
making me smile, 
you are my hero.
a follow from you
would complete my life.
please sunshine?💖
@camerondallas x121"
5.1335E+17,Neutral,Black Boys Over Spanish Boys Anyday 😍😩
5.14635E+17,Neutral,"Tell me how you want it, im on it 😉"
5.12341E+17,Neutral,RT @TheMattEspinosa: “@shawnolife: @TheMattEspinosa r u playin w/ my emitions espinosa http://t.co/hAbFngnveT” where's my camo bracelet😨and…
5.13085E+17,Positive,"Had such a good meal at The Raj tonight, amazing food and drinks with all the family for my 18th! Roll on Greece now KEEEEEEMON 👏😜"
5.1427E+17,Neutral,"RT @Ashwin_22: THIS NIGGA WAITED HIS WHOLE LIFE FOR THIS INTERVIEW😂😂😂😂😂
http://t.co/x4srB56NWr"
5.11904E+17,Neutral,@ArianaGrande @AlexaLuria does that mean I love you?🙊💖
5.13208E+17,Negative,@__theywantJAY what is called 😂😂 but my muscles in my leg was apart 😩
5.11708E+17,Negative,Does bae want to stop being busy and text me because that would make a lot of things great.😪😏💁
5.13387E+17,Neutral,"💢 HEEEY LUKE 👅
⚠ Follow me ? Please 🙏
👉 Realizes my dream 💭 
😭 Do not ignore me 😭 
❤ I love you so much ❤ 
👑 @luke_brooks ✖57"
5.11646E+17,Neutral,RT @1ishajanae: I know exactly who's got me ✊
5.14538E+17,Positive,RT @JerseysBlonde: First day of Fall! It's officially Fall! 🍁🍃🍂🎃👻
5.14499E+17,Neutral,@TheDamnTim Told you 💨🔥💯
5.14818E+17,Negative,"RT @___DestinyJadai: If a nigga disrespect his mother , he will disrespect you ✋ Tf you thought 😒"
5.12781E+17,Negative,RT @sexpistolsnarry: rt for a dm to luke 🌚
5.11477E+17,Negative,Tired as tf 😓
5.13458E+17,Positive,Off to somewhere 😁 byee 😘
5.1347E+17,Neutral,"GO WATCH @camerondallas' NEW VIDEO http://t.co/M5gNsrrcAT 
LIKE &amp; SUBSCRIBE 👍 #SkyDiving 
I Love You so much cameron ❤❤❤❤"
5.15123E+17,Negative,Work?!? No thanks😔😒
5.13086E+17,Neutral,RT @PoemPorns: Read this 🙌 `. http://t.co/WPmcSftDML
5.12129E+17,Positive,Let a nigga try me 😴👌
5.13997E+17,Negative,RT @SammyTellem: sometimes we should be really really grateful...😥💔🙏 http://t.co/oWa9gWsN37
5.14724E+17,Positive,I think this is the comfiest outfit I've ever worn 😍😍😍😍
5.12068E+17,Neutral,Humph 😔😖💔
5.12426E+17,Negative,Probably worst game of my life😅
5.14108E+17,Negative,"RT @0Chills: If she’s jealous,😡 she cares 💯👌💍"
5.14588E+17,Negative,About an hour ago I heard sirens and was wondering what happened.....someone jumped off the bridge next to our school. Again. 😔
5.13862E+17,Positive,RT @ChaseForlini: Happy birthday PG hope you had a great day 🎈🎁🎉 @patrickguthrie7
5.11587E+17,Neutral,"RT @maddieoneilll: Zendaya is so perfect, like why 😭"
5.14272E+17,Positive,@fabkeats SAME 😂😂
5.1414E+17,Neutral,I take naps on my friends floor all the time 😂😂😂😂 it's so sad but I just  want to sleep all day 😭😭😭
5.12676E+17,Positive,Love my bro to death and thats real shit 💯@arobbs22
5.11885E+17,Neutral,You really cant change nobody ❕
5.13216E+17,Positive,what's 9 + 10? 21 you stupid nana 🎶 HAHAHAHA
5.14519E+17,Neutral,RT @VerdeTerrace_: @CainpackinLOUD @whatyouknow35 Nahh I came back 😎😎 ask @FamousAss_Cj
5.1237E+17,Negative,Okay I dislike that when I go to clear my apps it shows who I contacted recently.. I already know this apple I contacted them 😐😐
5.11636E+17,Positive,When your favorite song comes on! 🎤😂  https://t.co/wJOp1nfrcy
5.13113E+17,Positive,Payne's mum thanks to me 💁 http://t.co/iPk4YcvZVp
5.12071E+17,Positive,💜💁 - oh man 😍
5.12679E+17,Positive,@sarahpritchard9 aw thanks pretty 😘
5.12832E+17,Positive,@justmodupe @megan_liliane @noah_MAD @chloe_sipes God we had no lives over the summer 😂
5.11885E+17,Positive,RT @heyits_chris: Tonight's going to be great 😁
5.12337E+17,Neutral,Why is iOS8 4.6gb👀
5.12299E+17,Negative,UH OH LMAOOOO 😭😭😭😭😭
5.14047E+17,Neutral,Hmmmmmmm really 👀
5.14234E+17,Negative,Black is the new pink💕 http://t.co/Zf4iwF6uD4
5.13921E+17,Neutral,Today sucked!! Tomorrow should be a good day tho 😊😏
5.14862E+17,Positive,Hii @justinbieber You mean WORLD to me🌍 you're cute and adorable person 🆗PLEASE FOLLOW ME🆗I love you 💕  x2802
5.14125E+17,Positive,@_sportn ty 7bb😿💕.
5.12418E+17,Positive,“@TheBucktList: I wanna go 🎃😩👻 http://t.co/XrquAfvBZb” HI look take me again thanks @Barrelljon ☺️😇
5.15022E+17,Positive,@AndyGonzalezJ well it's true!! Lmao made it through the notebook without crying so I can pretty much do anything 😏😌 js lol
5.12598E+17,Neutral,@bootifuIou ok cry😂
5.13474E+17,Positive,"Go and watch the new video from Cameron💛💛
http://t.co/fm8YbEoiuq
#SkyDiving 💛💛💛💛💛
@camerondallas 
x205"
5.14674E+17,Positive,New car soon🎉
5.14715E+17,Negative,@alifremixx not mine?!😱😭😭
5.14187E+17,Negative,@ShaneOReilly93 Everybody keeps talking about them and I haven't got a clue 😂 tried googling them but all I got was flash mobs 😂😂
5.11664E+17,Neutral,I lost 3 lbs... 😂😩
5.13799E+17,Negative,"@GilinskysThot oooo shit, okay I'll stop retweeting 😂😂😂😂😂😂"
5.14263E+17,Positive,Chilling👌😎.
5.15004E+17,Positive,"""@DonaldDaaang: @WolfCaliiWebb @mmmmmmaddy I guess I make some time. We're celebrities now bruh😎""yass"
5.14863E+17,Negative,I'm not getting any of my messages either 😩
5.11468E+17,Positive,fav week of the school year 😍
5.14056E+17,Positive,Mama you the real MVP today👏
5.13317E+17,Positive,"RT @ashcallukeymike: Follow me guys ❤️ I love you so much...  👑 #FollowMeVictoria 
@VictoriaJustice 
@ArianaGrande 
@jhutch1992 

✨👑✨👑✨👑✨👑✨"
5.12115E+17,Positive,@stratfordftjdb Hope you have an amazing one 😘
5.12474E+17,Negative,I have zero space left for shoes 😭
5.12758E+17,Positive,RT @tacorey_tooto: I'm ready for Halloween 😊
5.11916E+17,Negative,“@JaiBrooks1: I miss uk and Europe 😭” i miss you too 😭 http://t.co/KkK49nWwI0
5.13749E+17,Negative,if only my actual hair grew as fast as my leg hair 😅
5.14534E+17,Neutral,@_Kevyaaaaaa miss you too 😊😘
5.12618E+17,Negative,“@chaboks: IM L'A ⛽️🅰🆖 DIE Y ALL DAT SHIT FA U BRO 😠😤 SINCE U LEFT US SHIT AINT BEEN THE SAME FR 😪 http://t.co/sRIXMLk4Lt”
5.11676E+17,Positive,RT @petewentz: Or like snort it. Whatever let's get crazy 😆😆😆
5.14164E+17,Negative,"your boyfriend wants me more than he wants you, but ☕️🐸"
5.14517E+17,Positive,RT @diana_medrano1: My girl @ChloePryor looked stunning today 😍😍
5.12239E+17,Negative,@_Sophh_ honk📣📯😷
5.14469E+17,Positive,Someone come with me to get the Iron Purples😩😩
5.11944E+17,Positive,RT @whYHateSoulja: 😂😂😂😂😂 pic of the day http://t.co/c6Kj3Uf8mE
5.12951E+17,Neutral,8TH NOV 2014 Don't Miss It 💨CHAMPAGNE VS AIR FORCE 2014💨💨 Wanna get your sneakers or Champagne… http://t.co/GN1BSa0Xtx
5.13044E+17,Positive,"🍕🎮🍕🎮
dear michael clifford from 5sos

please follow me and love me like a pizza!!♥

yours sincerely,
kaari
🍕🎮🍕🎮
@michael5sos x82"
5.12634E+17,Positive,Hi Team! 💕💕💕 http://t.co/nuklim8CYV
5.11652E+17,Positive,@__feliciaa_ @eransom16 photo creds cause I'm that good😌
5.14526E+17,Positive,"When I asked him if it was his birthday he was like ""aaahhhhhh who told you"" 😂😂😂😂😂 http://t.co/3Gv0uNU5Rr"
5.14426E+17,Neutral,@DBerry1974 @aGooner @PoznanInMyPants I was blocked from old account. Now the new fun begins 😂😂😂😂😂
5.11964E+17,Neutral,"""Fool Ya"" Going Down As One Of Almighty So Best Songs 👿"
5.13487E+17,Positive,@AshleyAnnLiber good job ash and good job to your team! 😘 you guys rock
5.11521E+17,Positive,@BethanyMota good luck my sunshine ☀ i know you'll be the best 😘
5.13186E+17,Neutral,Mixed feelings on The Maze Runner movie. Strayed a little from the book... 😐 still frickin sweet tho
5.12746E+17,Negative,Kiarra 😕 “@Juicy1908: What fly her out manual y'all hoes using 😫😫😫😫😂”
5.14417E+17,Positive,Mouhari's goodmorning texts make me so happy. 😂😍
5.1416E+17,Neutral,RT @OfficialKingDre: a celebritys nudes get leaked and shes bae... let it be ya girl and she a thot ☕️🐸
5.13425E+17,Positive,@maddogjade 😍she's so cute
5.14201E+17,Negative,RT @justinbieber: Upset watching scandal 😡😡 http://t.co/W3kdj2ulno
5.13587E+17,Negative,always going to sleep on me bruh 😒😩😤🔫
5.11752E+17,Negative,This mtn dew code red has me so wide awake and hyper right now it's not even funny. 😜😝
5.14241E+17,Positive,@ArianaGrande Hi ! I know you love to make people smile and to make someone smile then please FOLLOW me. Love you.😋 x1175
5.12788E+17,Negative,@nailarizvic I got what I wanted from you lol 😉😉
5.14488E+17,Positive,@DaimyyyRRR: #538secondsofsummer 🎉🎉 5SOS IS THE BEST #538secondsofsummer #5SOSDerpCon @Jael_Kiemeney @Avondploeg http://t.co/Z4JBGN0jmm
5.12197E+17,Positive,RT @Abbey_Erickson: I need @Slim_The_Stoner to volunteer to come carry me around 😂😂😂😂
5.13027E+17,Negative,You think buying this will make your shitty life better ? Smh you're the definition of sheep . Mbaa333 🐏
5.13518E+17,Positive,RT @BROTHERPEYTON: How can a day get any better? Mizzou lost and FSU is losing...😍
5.13874E+17,Neutral,@TooTaul14 nothing 😂😂
5.12943E+17,Positive,Happy Friday! 💜✌️#beoriginal http://t.co/rzJJvoZxUo
5.11461E+17,Negative,"Today is supposed to be your 60th birthday, pa☹"
5.1373E+17,Negative,RT @SEBTSB: @SEBTSB notice that instead of saying a bad word I said freakin 😏#5yearold #goodkid
5.15099E+17,Negative,"Getting out of bed for an 8 am is hard enough, but when it's raining it's impossible 😭"
5.12473E+17,Neutral,First time seeing my bed since 9 this morning 😩😫
5.12417E+17,Positive,Rachael is still ratchet as ever 😂
5.12396E+17,Positive,RT @ddlovato: Avalanche is SO GOOD!!!! I'm so excited 😝😝😝🗻🗻🗻
5.12964E+17,Positive,RT @FapaMarc: Retweet if you're missing someone. ❤️😔😩😫
5.12005E+17,Positive,Be positive. 😃 Cheer up fellas 😄
5.11581E+17,Positive,Always feel so much better after talking to mum about things no idea why I always bottle things up 😌
5.12737E+17,Negative,Miah crazy bruh 😂😂
5.11745E+17,Positive,RT @DlSNEYQUOTE: aww i love this.😍 http://t.co/wfP5rm7ea5
5.14529E+17,Neutral,"#KenzaFarahSurSkyrock performing #PinkStar @ @Planete_Rap @SkyrockFM
#Checkout ➡ http://t.co/8XoaP0atky 
@KarismatikKenza 👑🎼 #Karismatik"
5.13788E+17,Positive,RT @Irais_N: @lauranayelic thanks beautiful ❤️😍
5.12445E+17,Positive,RT @DWeEzY51: BRUHHHH 😂😂😂😂😂😆😆😆😆😆😂😂😂😂😂😂😆😆😆 LMFAO DONE 😂😂😂😂😆😆😆😆 http://t.co/gBfQmq2qUY
5.13508E+17,Negative,I went through half of a bag of cough drops already 😐
5.12637E+17,Positive,"🌸📷🌸📷🌸📷

Hi Michael Clifford from 5SOS

   Are you a camera?
     Because

Everytime I look at you
I smile❤️
 Follow me😭💕 @Michael5SOS 
8268"
5.14246E+17,Neutral,“@Keanu_E31: @anissaaxoxo_ @fgallegos40 because You're hot as fuck” chill your my brothers friend 😛
5.13265E+17,Neutral,@donutofnarry fback?💕
5.11962E+17,Positive,@TTLYTEALA please dm selfie😍💕
5.12781E+17,Positive,Miss Movin On - Fifth Harmony 😍😍♡♪
5.13521E+17,Positive,@__thatbelieber lmao you're welcome 😘😘😂😂😂😂
5.12034E+17,Neutral,"@ShopDirtyPig 
MY MAIN ACC IS @miseryjai 

IM ON TWEET LIMIT. 

PLEASE PICK ME

🐷🍌🐷🍌🐷🍌🐷🍌🐷
#shopdirtypig #DanielsHoodie #skipshoodie 
x215"
5.14367E+17,Positive,I'm loving this person I'm becoming 🙏❤️ prayer really changes things
5.1485E+17,Neutral,@millionairemarv tryna race me 😩😂😂😂😂😂😂😂😂😂😂 http://t.co/1B6xfACJLd
5.11716E+17,Neutral,"RT @JackDail: RT and vote 'Jack dail' for a DM 😘
-
https://t.co/ZUimWZt8zx"
5.13041E+17,Positive,@adamgarson_  TOP GOON 😏
5.13634E+17,Negative,RT @RelatableQuote: when karma finally catches up with the people who did you wrong 😌 http://t.co/NNf2ioTHR5
5.12404E+17,Positive,Finally got my lemon and honey green tea 😌
5.13124E+17,Neutral,"@TreWhite16 take one to the house tomorrow night. #GeauxTigers 
#ForeverLSU 🐅"
5.14971E+17,Positive,WNL! Love these girls 💚💛🏈 http://t.co/niYA7XOuy1
5.11446E+17,Negative,RT @ohteenquotes: I wish 😞 http://t.co/zpWBYfisKK
5.13744E+17,Positive,Luck 🍀 O'Texans happening right now. Must have been the Lucky Charms I ate this morning!!
5.11489E+17,Positive,"Only reason im going to school , cause Bae there 😂"
5.15107E+17,Neutral,Should i cut my hair? 💇💇💇
5.14072E+17,Negative,RT @Yannie22_: Shorty bipolar 🙅🙅
5.13606E+17,Positive,I think I win best homecoming proposal. 👍 http://t.co/vV3YZhQzlK
5.14837E+17,Positive,RT @RelatableQuote: i'm excited for disney channel in october😍🎃👻 http://t.co/BYRl4xhzvw
5.13541E+17,Positive,My cousins boyfriends be buying them stuff i be like must b nice 👀
5.14398E+17,Positive,@osoflynigga Good Morning ☺️⛅️✨
5.12534E+17,Positive,"@KianLawley 
💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜

💜
Kiki please 
follow me be my 
2/6 sunshine 😊💚"
5.1241E+17,Negative,RT @DlSNEYQUOTE: This literally broke my heart 😩💔 http://t.co/vdcdbsxmBa
5.13414E+17,Neutral,@JaiBrooks1 I FOLLOWED @ShopDirtyPig IT'S YOUR TURN TO FOLLOW ME BABE♥ JE T'AIME💋 133
5.14143E+17,Positive,RT @RingPorns: BEAUTIFUL 💜💜 #DiamondsAfterDark. http://t.co/sL7QLiELnk
5.13696E+17,Neutral,"RT @immiartist: Leicester city, say no more fam 😂😂😂😂😂😂😂😂😂 #ishq"
5.13206E+17,Negative,@Nashgrier I don't even exist for you and @HayesGrier 😭😭😭
5.12052E+17,Positive,RT @Kylemichelson: @monicaLbello it's good! Hope school is good for you too! And you better be back next year t😀😊😀
5.13797E+17,Negative,I'm stubborn 💁
5.14844E+17,Positive,Iggy Got Some Cake Tho! 😋
5.14276E+17,Positive,@Naee_Invincible you know me too good 😏😂
5.14031E+17,Negative,"😪""@Flo_W_: Lol""@Harrykod92: Marketing is such a bitchy job &amp;amp; pensions makes it worse"""""
5.11889E+17,Negative,RT @1Kashout: I HATE A SMART MOUTH ASS TEACHER😤😒
5.14279E+17,Positive,@yaidunohannji Many thanks for the RT 😊
5.14392E+17,Negative,😂 can't even get water http://t.co/m7Xx2T8w4h
5.11512E+17,Neutral,"@CodySimpson follow me please? this mean so much to me, i love u. realize my dream please my angel 💕 x129"
5.1343E+17,Positive,Tell me what you gotta say now😏
5.14238E+17,Negative,@XO_BB_XO Very...can't even imagine driving one. Rich beyond words 😳
5.12182E+17,Neutral,If housework before breakfast counted as 'fasted cardio' I'd be a supermodel by now... 😂
5.11572E+17,Negative,This air staying on isn't helping either! 😒 it's really not that hot outside
5.14428E+17,Neutral,Niggas love freaky girls 😳
5.13142E+17,Negative,😃sneezing will be the death of me😃
5.1281E+17,Positive,RT @I_Go_Hamm52: Four weeks till i see this beauty 😘 @becca_silver11 http://t.co/K9UMCGWgcj
5.14745E+17,Positive,JORDIE HAS A BOYFRIEND and I'm happier about it than she is 😍😱👫
5.11745E+17,Positive,RT @_missfran: Hearing someone tell me that I made their day makes my day ☺️💓
5.11934E+17,Positive,"@Harry_Styles 
❤Hi Harry❤
💕If you see it- can you pls follow me?💕
🍌I LOVE YOU MORE THAN FOOD🍌
Who Run The World? 
💙HARRY💙 
64"
